episode,seed,agent_color,result,reward,score,plies,termination,illegal_action
140,50139,black,0-1,1.0,1.0,76,checkmate,False
141,50140,white,1/2-1/2,0.0,0.5,100,max_plies,False
142,50141,black,0-1,1.0,1.0,26,checkmate,False
143,50142,white,1/2-1/2,0.0,0.5,100,max_plies,False
144,50143,black,1/2-1/2,0.0,0.5,100,max_plies,False
145,50144,white,1/2-1/2,0.0,0.5,100,threefold_repetition,False
146,50145,black,1/2-1/2,0.0,0.5,100,max_plies,False
147,50146,white,1-0,1.0,1.0,97,checkmate,False
148,50147,black,1/2-1/2,0.0,0.5,100,max_plies,False
149,50148,white,1/2-1/2,0.0,0.5,100,max_plies,False
150,50149,black,1/2-1/2,0.0,0.5,39,threefold_repetition,False
151,50150,white,1/2-1/2,0.0,0.5,100,max_plies,False
152,50151,black,1/2-1/2,0.0,0.5,72,threefold_repetition,False
153,50152,white,1-0,1.0,1.0,49,checkmate,False
154,50153,black,1/2-1/2,0.0,0.5,33,threefold_repetition,False
155,50154,white,1/2-1/2,0.0,0.5,100,max_plies,False
156,50155,black,1/2-1/2,0.0,0.5,100,max_plies,False
157,50156,white,1/2-1/2,0.0,0.5,100,max_plies,False
158,50157,black,1/2-1/2,0.0,0.5,100,max_plies,False
159,50158,white,1-0,1.0,1.0,85,checkmate,False
160,50159,black,1/2-1/2,0.0,0.5,64,threefold_repetition,False
161,50160,white,1/2-1/2,0.0,0.5,100,max_plies,False
162,50161,black,0-1,1.0,1.0,36,checkmate,False
163,50162,white,1-0,1.0,1.0,75,checkmate,False
164,50163,black,0-1,1.0,1.0,26,checkmate,False
165,50164,white,1/2-1/2,0.0,0.5,82,threefold_repetition,False
166,50165,black,1/2-1/2,0.0,0.5,100,max_plies,False
167,50166,white,1/2-1/2,0.0,0.5,100,max_plies,False
168,50167,black,1/2-1/2,0.0,0.5,100,max_plies,False
169,50168,white,1-0,1.0,1.0,23,checkmate,False
170,50169,black,1/2-1/2,0.0,0.5,95,threefold_repetition,False
171,50170,white,1/2-1/2,0.0,0.5,54,threefold_repetition,False
172,50171,black,0-1,1.0,1.0,34,checkmate,False
173,50172,white,0-1,-1.0,0.0,56,checkmate,False
174,50173,black,0-1,1.0,1.0,46,checkmate,False
175,50174,white,1-0,1.0,1.0,37,checkmate,False
176,50175,black,1/2-1/2,0.0,0.5,56,threefold_repetition,False
177,50176,white,1/2-1/2,0.0,0.5,35,threefold_repetition,False
178,50177,black,0-1,1.0,1.0,12,checkmate,False
179,50178,white,0-1,-1.0,0.0,72,checkmate,False
180,50179,black,1/2-1/2,0.0,0.5,100,threefold_repetition,False
181,50180,white,1/2-1/2,0.0,0.5,100,max_plies,False
182,50181,black,1/2-1/2,0.0,0.5,93,threefold_repetition,False
183,50182,white,1-0,1.0,1.0,71,checkmate,False
184,50183,black,1/2-1/2,0.0,0.5,100,max_plies,False
185,50184,white,1/2-1/2,0.0,0.5,100,max_plies,False
186,50185,black,1/2-1/2,0.0,0.5,100,max_plies,False
187,50186,white,1-0,1.0,1.0,77,checkmate,False
188,50187,black,1/2-1/2,0.0,0.5,100,max_plies,False
189,50188,white,1-0,1.0,1.0,29,checkmate,False
190,50189,black,1/2-1/2,0.0,0.5,100,max_plies,False
191,50190,white,1-0,1.0,1.0,23,checkmate,False
192,50191,black,1/2-1/2,0.0,0.5,85,threefold_repetition,False
193,50192,white,1/2-1/2,0.0,0.5,100,max_plies,False
194,50193,black,1/2-1/2,0.0,0.5,100,max_plies,False
195,50194,white,1-0,1.0,1.0,71,checkmate,False
196,50195,black,1-0,-1.0,0.0,21,checkmate,False
197,50196,white,1-0,1.0,1.0,35,checkmate,False
198,50197,black,1/2-1/2,0.0,0.5,100,max_plies,False
199,50198,white,1-0,1.0,1.0,51,checkmate,False
200,50199,black,0-1,1.0,1.0,32,checkmate,False
201,50200,white,1-0,1.0,1.0,73,checkmate,False
202,50201,black,1/2-1/2,0.0,0.5,100,max_plies,False
203,50202,white,1/2-1/2,0.0,0.5,100,max_plies,False
204,50203,black,1/2-1/2,0.0,0.5,100,max_plies,False
205,50204,white,1/2-1/2,0.0,0.5,100,max_plies,False
206,50205,black,0-1,1.0,1.0,14,checkmate,False
207,50206,white,1/2-1/2,0.0,0.5,84,threefold_repetition,False
208,50207,black,0-1,1.0,1.0,64,checkmate,False
209,50208,white,1-0,1.0,1.0,17,checkmate,False
210,50209,black,1/2-1/2,0.0,0.5,63,threefold_repetition,False
211,50210,white,1/2-1/2,0.0,0.5,100,max_plies,False
212,50211,black,1/2-1/2,0.0,0.5,100,max_plies,False
213,50212,white,1/2-1/2,0.0,0.5,100,max_plies,False
214,50213,black,1/2-1/2,0.0,0.5,95,threefold_repetition,False
215,50214,white,1-0,1.0,1.0,71,checkmate,False
216,50215,black,1/2-1/2,0.0,0.5,100,max_plies,False
217,50216,white,1/2-1/2,0.0,0.5,100,max_plies,False
218,50217,black,1/2-1/2,0.0,0.5,55,threefold_repetition,False
219,50218,white,1-0,1.0,1.0,77,checkmate,False
220,50219,black,1/2-1/2,0.0,0.5,100,max_plies,False
221,50220,white,1/2-1/2,0.0,0.5,91,threefold_repetition,False
222,50221,black,1/2-1/2,0.0,0.5,58,threefold_repetition,False
223,50222,white,1/2-1/2,0.0,0.5,100,max_plies,False
224,50223,black,1/2-1/2,0.0,0.5,100,max_plies,False
225,50224,white,1/2-1/2,0.0,0.5,100,max_plies,False
226,50225,black,1/2-1/2,0.0,0.5,100,max_plies,False
227,50226,white,1/2-1/2,0.0,0.5,100,max_plies,False
228,50227,black,0-1,1.0,1.0,30,checkmate,False
229,50228,white,1/2-1/2,0.0,0.5,100,max_plies,False
230,50229,black,1/2-1/2,0.0,0.5,46,threefold_repetition,False
231,50230,white,1-0,1.0,1.0,13,checkmate,False
232,50231,black,1/2-1/2,0.0,0.5,70,threefold_repetition,False
233,50232,white,1/2-1/2,0.0,0.5,100,max_plies,False
234,50233,black,1/2-1/2,0.0,0.5,100,max_plies,False
235,50234,white,1/2-1/2,0.0,0.5,100,max_plies,False
236,50235,black,0-1,1.0,1.0,40,checkmate,False
237,50236,white,1/2-1/2,0.0,0.5,100,max_plies,False
238,50237,black,1/2-1/2,0.0,0.5,100,max_plies,False
239,50238,white,1/2-1/2,0.0,0.5,100,max_plies,False
240,50239,black,1/2-1/2,0.0,0.5,100,max_plies,False
241,50240,white,1/2-1/2,0.0,0.5,100,max_plies,False
242,50241,black,0-1,1.0,1.0,82,checkmate,False
243,50242,white,1/2-1/2,0.0,0.5,100,max_plies,False
244,50243,black,0-1,1.0,1.0,24,checkmate,False
245,50244,white,1-0,1.0,1.0,41,checkmate,False
246,50245,black,1/2-1/2,0.0,0.5,100,max_plies,False
247,50246,white,1/2-1/2,0.0,0.5,100,max_plies,False
248,50247,black,1/2-1/2,0.0,0.5,100,max_plies,False
249,50248,white,1-0,1.0,1.0,29,checkmate,False
250,50249,black,1/2-1/2,0.0,0.5,95,threefold_repetition,False
251,50250,white,1/2-1/2,0.0,0.5,97,threefold_repetition,False
252,50251,black,1/2-1/2,0.0,0.5,100,max_plies,False
253,50252,white,1/2-1/2,0.0,0.5,97,threefold_repetition,False
254,50253,black,0-1,1.0,1.0,50,checkmate,False
255,50254,white,1-0,1.0,1.0,75,checkmate,False
256,50255,black,0-1,1.0,1.0,84,checkmate,False
257,50256,white,1-0,1.0,1.0,57,checkmate,False
258,50257,black,1/2-1/2,0.0,0.5,100,max_plies,False
259,50258,white,1/2-1/2,0.0,0.5,100,max_plies,False
260,50259,black,0-1,1.0,1.0,18,checkmate,False
261,50260,white,1-0,1.0,1.0,33,checkmate,False
262,50261,black,1/2-1/2,0.0,0.5,86,threefold_repetition,False
263,50262,white,1/2-1/2,0.0,0.5,100,max_plies,False
264,50263,black,1/2-1/2,0.0,0.5,100,max_plies,False
