episode,seed,agent_color,result,reward,score,plies,termination,illegal_action
886,94885,black,1/2-1/2,0.0,0.5,102,threefold_repetition,False
887,94886,white,1-0,1.0,1.0,115,checkmate,False
888,94887,black,1/2-1/2,0.0,0.5,200,max_plies,False
889,94888,white,1-0,1.0,1.0,27,checkmate,False
890,94889,black,1/2-1/2,0.0,0.5,106,threefold_repetition,False
891,94890,white,1-0,1.0,1.0,29,checkmate,False
892,94891,black,0-1,1.0,1.0,70,checkmate,False
893,94892,white,0-1,-1.0,0.0,34,checkmate,False
894,94893,black,0-1,1.0,1.0,94,checkmate,False
895,94894,white,1/2-1/2,0.0,0.5,125,stalemate,False
896,94895,black,1-0,-1.0,0.0,27,checkmate,False
897,94896,white,1-0,1.0,1.0,101,checkmate,False
898,94897,black,0-1,1.0,1.0,152,checkmate,False
899,94898,white,1/2-1/2,0.0,0.5,56,threefold_repetition,False
900,94899,black,0-1,1.0,1.0,32,checkmate,False
901,94900,white,1-0,1.0,1.0,169,checkmate,False
902,94901,black,1/2-1/2,0.0,0.5,145,threefold_repetition,False
903,94902,white,1/2-1/2,0.0,0.5,200,max_plies,False
904,94903,black,1/2-1/2,0.0,0.5,200,max_plies,False
905,94904,white,1/2-1/2,0.0,0.5,138,threefold_repetition,False
906,94905,black,1/2-1/2,0.0,0.5,179,threefold_repetition,False
907,94906,white,1-0,1.0,1.0,165,checkmate,False
908,94907,black,1/2-1/2,0.0,0.5,187,insufficient_material,False
909,94908,white,1/2-1/2,0.0,0.5,110,threefold_repetition,False
910,94909,black,1/2-1/2,0.0,0.5,103,threefold_repetition,False
911,94910,white,1/2-1/2,0.0,0.5,154,threefold_repetition,False
912,94911,black,1/2-1/2,0.0,0.5,66,threefold_repetition,False
913,94912,white,1/2-1/2,0.0,0.5,152,threefold_repetition,False
914,94913,black,1/2-1/2,0.0,0.5,144,threefold_repetition,False
915,94914,white,1/2-1/2,0.0,0.5,115,threefold_repetition,False
916,94915,black,1/2-1/2,0.0,0.5,200,max_plies,False
917,94916,white,1-0,1.0,1.0,197,checkmate,False
918,94917,black,0-1,1.0,1.0,150,checkmate,False
919,94918,white,1-0,1.0,1.0,121,checkmate,False
920,94919,black,0-1,1.0,1.0,42,checkmate,False
921,94920,white,1/2-1/2,0.0,0.5,138,threefold_repetition,False
922,94921,black,1/2-1/2,0.0,0.5,150,threefold_repetition,False
923,94922,white,1/2-1/2,0.0,0.5,68,threefold_repetition,False
924,94923,black,0-1,1.0,1.0,98,checkmate,False
925,94924,white,1/2-1/2,0.0,0.5,154,stalemate,False
926,94925,black,0-1,1.0,1.0,32,checkmate,False
927,94926,white,1/2-1/2,0.0,0.5,70,threefold_repetition,False
928,94927,black,1/2-1/2,0.0,0.5,60,threefold_repetition,False
929,94928,white,0-1,-1.0,0.0,128,checkmate,False
930,94929,black,1/2-1/2,0.0,0.5,169,insufficient_material,False
931,94930,white,1/2-1/2,0.0,0.5,195,stalemate,False
932,94931,black,0-1,1.0,1.0,16,checkmate,False
933,94932,white,1/2-1/2,0.0,0.5,36,threefold_repetition,False
934,94933,black,1/2-1/2,0.0,0.5,87,threefold_repetition,False
935,94934,white,1/2-1/2,0.0,0.5,49,threefold_repetition,False
936,94935,black,1/2-1/2,0.0,0.5,181,threefold_repetition,False
937,94936,white,1-0,1.0,1.0,39,checkmate,False
938,94937,black,1/2-1/2,0.0,0.5,106,threefold_repetition,False
939,94938,white,1-0,1.0,1.0,47,checkmate,False
940,94939,black,1/2-1/2,0.0,0.5,200,max_plies,False
941,94940,white,1-0,1.0,1.0,45,checkmate,False
942,94941,black,1/2-1/2,0.0,0.5,138,insufficient_material,False
943,94942,white,1-0,1.0,1.0,147,checkmate,False
944,94943,black,0-1,1.0,1.0,24,checkmate,False
945,94944,white,1/2-1/2,0.0,0.5,86,threefold_repetition,False
946,94945,black,1/2-1/2,0.0,0.5,172,threefold_repetition,False
947,94946,white,1-0,1.0,1.0,17,checkmate,False
948,94947,black,1/2-1/2,0.0,0.5,189,threefold_repetition,False
949,94948,white,1-0,1.0,1.0,111,checkmate,False
950,94949,black,1/2-1/2,0.0,0.5,148,threefold_repetition,False
951,94950,white,1/2-1/2,0.0,0.5,95,threefold_repetition,False
952,94951,black,0-1,1.0,1.0,66,checkmate,False
953,94952,white,1-0,1.0,1.0,49,checkmate,False
954,94953,black,0-1,1.0,1.0,54,checkmate,False
955,94954,white,1/2-1/2,0.0,0.5,62,threefold_repetition,False
956,94955,black,1/2-1/2,0.0,0.5,159,threefold_repetition,False
957,94956,white,1-0,1.0,1.0,19,checkmate,False
958,94957,black,1/2-1/2,0.0,0.5,74,threefold_repetition,False
959,94958,white,1-0,1.0,1.0,89,checkmate,False
960,94959,black,1/2-1/2,0.0,0.5,156,insufficient_material,False
961,94960,white,1-0,1.0,1.0,55,checkmate,False
962,94961,black,1/2-1/2,0.0,0.5,121,threefold_repetition,False
963,94962,white,1-0,1.0,1.0,111,checkmate,False
964,94963,black,1/2-1/2,0.0,0.5,86,threefold_repetition,False
965,94964,white,1-0,1.0,1.0,127,checkmate,False
966,94965,black,0-1,1.0,1.0,48,checkmate,False
967,94966,white,1/2-1/2,0.0,0.5,141,stalemate,False
968,94967,black,0-1,1.0,1.0,22,checkmate,False
969,94968,white,1-0,1.0,1.0,23,checkmate,False
970,94969,black,1/2-1/2,0.0,0.5,120,threefold_repetition,False
971,94970,white,1/2-1/2,0.0,0.5,96,threefold_repetition,False
972,94971,black,1/2-1/2,0.0,0.5,115,threefold_repetition,False
973,94972,white,1/2-1/2,0.0,0.5,131,threefold_repetition,False
974,94973,black,1/2-1/2,0.0,0.5,197,threefold_repetition,False
975,94974,white,0-1,-1.0,0.0,66,checkmate,False
976,94975,black,0-1,1.0,1.0,184,checkmate,False
977,94976,white,1/2-1/2,0.0,0.5,85,threefold_repetition,False
978,94977,black,0-1,1.0,1.0,84,checkmate,False
979,94978,white,1-0,1.0,1.0,37,checkmate,False
980,94979,black,1/2-1/2,0.0,0.5,168,threefold_repetition,False
981,94980,white,1/2-1/2,0.0,0.5,172,threefold_repetition,False
982,94981,black,1/2-1/2,0.0,0.5,81,threefold_repetition,False
983,94982,white,1/2-1/2,0.0,0.5,144,threefold_repetition,False
984,94983,black,0-1,1.0,1.0,22,checkmate,False
985,94984,white,1/2-1/2,0.0,0.5,127,threefold_repetition,False
986,94985,black,0-1,1.0,1.0,80,checkmate,False
987,94986,white,1-0,1.0,1.0,103,checkmate,False
988,94987,black,1/2-1/2,0.0,0.5,168,threefold_repetition,False
989,94988,white,1-0,1.0,1.0,71,checkmate,False
990,94989,black,1/2-1/2,0.0,0.5,116,stalemate,False
991,94990,white,1-0,1.0,1.0,19,checkmate,False
992,94991,black,1/2-1/2,0.0,0.5,62,threefold_repetition,False
993,94992,white,1/2-1/2,0.0,0.5,28,threefold_repetition,False
994,94993,black,0-1,1.0,1.0,14,checkmate,False
995,94994,white,1-0,1.0,1.0,95,checkmate,False
996,94995,black,0-1,1.0,1.0,22,checkmate,False
997,94996,white,0-1,-1.0,0.0,30,checkmate,False
998,94997,black,1/2-1/2,0.0,0.5,109,threefold_repetition,False
999,94998,white,0-1,-1.0,0.0,34,checkmate,False
1000,94999,black,1-0,-1.0,0.0,25,checkmate,False
